Année;Numéro;Département;"Code INSEE";"Nom de la commune";"Date de première alerte";"Origine de l'alerte";"Moyens de première intervention";"Surface parcourue (m2)";"Surface forêt (m2)";"Surface maquis garrigues (m2)";"Autres surfaces naturelles hors forêt (m2)";"Surfaces agricoles (m2)";"Autres surfaces (m2)";"Surface autres terres boisées (m2)";"Surfaces non boisées naturelles (m2)";"Surfaces non boisées artificialisées (m2)";"Surfaces non boisées (m2)";"Précision des surfaces";"Surface de feu à l'arrivée des secours > 0,1 ha";"Voie carrossable la plus proche";"Activité ou habitation la plus proche";"Type de peuplement";Connaissance;"Source de l'enquête";Nature;"Intervention de l'équipe RCCI";"Décès ou bâtiments touchés";"Nombre de décès";"Nombre de bâtiments totalement détruits";"Nombre de bâtiments partiellement détruits";"Hygrométrie (%)";"Vitesse moyenne du vent (Km/h)";"Direction du vent";"Température (°C)";"Précision de la donnée";"Présence d'un contour valide"
2018;666;46;46013;Bach;"2018-10-03 12:50:00";Indéterminé;;20000;0;;20000;;;20000;0;0;0;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;667;46;46184;Marminiac;"2018-10-03 16:53:00";Indéterminé;;500;0;;500;;;500;0;0;0;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;668;46;46321;Touzac;"2018-10-04 13:53:00";Indéterminé;;20000;0;;20000;;;20000;0;0;0;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;669;46;46128;Gramat;"2018-10-04 16:32:00";Indéterminé;;300;0;;300;;;300;0;0;0;Estimées;;;;;;Coordinateur;"Involontaire (travaux)";Non;Non;;;;;;;;;Non
2018;670;46;46101;Felzins;"2018-10-05 14:34:00";Indéterminé;;5000;0;;5000;;;5000;0;0;0;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;671;46;46047;Calès;"2018-10-05 14:54:00";Indéterminé;;30000;0;;30000;;;30000;0;0;0;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;672;46;46170;Leyme;"2018-10-06 21:04:00";Indéterminé;;100;0;;100;;;100;0;0;0;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;679;46;46070;Cieurac;"2018-10-09 12:15:00";Indéterminé;;1000;0;;1000;;;1000;0;0;0;Estimées;;;;;;Coordinateur;"Involontaire (travaux)";Non;Non;;;;;;;;;Non
2018;685;23;23244;Saint-Sulpice-le-Dunois;"2018-10-06 12:12:00";Indéterminé;;500;0;;500;;;500;0;0;0;Estimées;;;;;;Coordinateur;Accidentelle;Non;Non;;;;;;;;;Non
2018;686;23;23062;Chéniers;"2018-10-06 14:00:00";Indéterminé;;300000;0;;300000;;;300000;0;0;0;Estimées;;;;;;Coordinateur;Accidentelle;Non;Non;;;;;;;;;Non
2018;689;23;23247;Saint-Vaury;"2018-10-12 16:06:00";Indéterminé;;2500;0;;2500;;;2500;0;0;0;Estimées;;;;;;Coordinateur;"Involontaire (particulier)";Non;Non;;;;;;;;;Non
2018;690;23;23026;Bord-Saint-Georges;"2018-10-10 19:14:00";Indéterminé;;20000;0;;20000;;;20000;0;0;0;Estimées;;;;;;Coordinateur;"Involontaire (travaux)";Non;Non;;;;;;;;;Non
2018;706;46;46305;Sérignac;"2018-10-10 17:41:00";Indéterminé;;150;0;;150;;;150;0;0;0;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;707;46;46193;Miers;"2018-10-13 17:12:00";Indéterminé;;200;0;;200;;;200;0;0;0;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;711;23;23077;Faux-la-Montagne;"2018-10-14 18:36:00";Indéterminé;;4000;0;;4000;;;4000;0;0;0;Estimées;;;;;;Coordinateur;Accidentelle;Non;Non;;;;;;;;;Non
2018;712;46;46032;Boissières;"2018-09-30 13:11:00";Indéterminé;;5600;0;;5600;;;5600;0;0;0;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;713;46;46235;Reilhac;"2018-09-30 21:51:00";Indéterminé;;10000;0;;10000;;;10000;0;0;0;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;714;23;23259;Verneiges;"2018-10-17 14:55:00";Indéterminé;;4000;0;;4000;;;4000;0;0;0;Estimées;;;;;;Coordinateur;"Involontaire (particulier)";Non;Non;;;;;;;;;Non
2018;731;46;46235;Reilhac;"2018-10-22 17:36:00";Indéterminé;;250;0;;250;;;250;0;0;0;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;732;21;21032;Aubigny-la-Ronce;"2018-10-18 15:48:00";Indéterminé;;1810;0;;1810;;;1810;0;0;0;Mesurées;;;;;;Coordinateur;Accidentelle;Non;Non;;;;;;;;;Non
2018;746;38;38348;Ruy-Montceau;"2018-04-24 16:54:00";Indéterminé;;30000;0;;30000;;;30000;0;0;0;Estimées;;;;;;Coordinateur;Malveillance;Non;Non;;;;;;;;;Non
2018;781;46;46253;Saint-Chamarand;"2018-10-23 15:34:00";Indéterminé;;100;0;;100;;;100;0;0;0;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;812;38;38253;Mont-de-Lans;"2018-09-12 10:27:00";Indéterminé;;15000;0;;15000;;;15000;0;0;0;Estimées;;;;;;Coordinateur;"Involontaire (travaux)";Non;Non;;;;;;;;;Non
2018;849;46;46087;Dégagnac;"2018-10-24 17:02:00";Indéterminé;;2400;0;;2400;;;2400;0;0;0;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;850;73;73026;Avrieux;"2018-10-24 15:40:00";Indéterminé;;500;500;;0;;;0;0;0;0;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;852;73;73023;Aussois;"2018-10-18 12:25:00";Indéterminé;;10000;10000;;0;;;0;0;0;0;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;927;63;63340;Saint-Étienne-sur-Usson;"2018-10-06 14:00:00";Indéterminé;;55922;16780;;39142;;;4378;34764;0;34764;Mesurées;;;;;;;;Non;Non;;;;;;;;"Données partielles ou non valides";Non
2018;928;79;79096;Combrand;"2018-10-05 16:01:00";Indéterminé;;60;60;;0;;;0;0;0;0;Estimées;;;;;;Coordinateur;Naturelle;Non;Non;;;;;;;;;Non
2018;929;79;79180;Montalembert;"2018-07-24 19:07:00";Indéterminé;;10;10;;0;;;0;0;0;0;Estimées;;;;;;Coordinateur;Naturelle;Non;Non;;;;;;;;;Non
2018;935;68;68375;Wittelsheim;"2018-08-19 11:24:00";Indéterminé;;20000;0;;20000;;;20000;0;0;0;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;939;19;19075;Espagnac;"2018-04-20 21:17:00";Indéterminé;;20000;0;;20000;;;20000;0;0;0;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;941;19;19229;Saint-Pantaléon-de-Larche;"2018-07-11 11:57:00";Indéterminé;;40000;0;;40000;;;40000;0;0;0;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;942;19;19047;Chartrier-Ferrière;"2018-07-22 17:22:00";Indéterminé;;30000;0;;30000;;;30000;0;0;0;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;943;19;19077;Estivals;"2018-08-03 15:50:00";Indéterminé;;10000;10000;;0;;;0;0;0;0;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;944;19;19047;Chartrier-Ferrière;"2018-08-03 16:25:00";Indéterminé;;20000;0;;20000;;;20000;0;0;0;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;947;15;15266;Yolet;"2018-02-13 13:42:00";Indéterminé;;2000;0;;2000;;;2000;0;0;0;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;948;15;15187;Saint-Flour;"2018-03-22 11:20:00";Indéterminé;;20000;0;;20000;;;20000;0;0;0;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;949;15;15099;Lavastrie;"2018-04-07 14:00:00";Indéterminé;;4000;0;;4000;;;4000;0;0;0;Estimées;;;;;;Coordinateur;"Involontaire (particulier)";Non;Non;;;;;;;;;Non
2018;950;15;15231;Talizat;"2018-04-20 21:30:00";Indéterminé;;10000;0;;10000;;;10000;0;0;0;Estimées;;;;;;Coordinateur;"Involontaire (particulier)";Non;Non;;;;;;;;;Non
2018;951;15;15203;Saint-Mary-le-Plain;"2018-04-21 17:40:00";Indéterminé;;5000;0;;5000;;;5000;0;0;0;Estimées;;;;;;Coordinateur;"Involontaire (particulier)";Non;Non;;;;;;;;;Non
2018;952;15;15217;Saint-Victor;"2018-04-26 23:00:00";Indéterminé;;50000;0;;50000;;;50000;0;0;0;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;959;45;45193;Marcilly-en-Villette;"2018-06-25 16:08:00";Indéterminé;;25000;0;;5000;;;5000;0;20000;20000;Estimées;;;;;;Coordinateur;"Involontaire (travaux)";Non;Non;;;;;;;;;Non
2018;981;45;45182;Ligny-le-Ribault;"2018-08-18 13:52:00";Indéterminé;;40000;40000;;0;;;0;0;0;0;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;983;45;45204;Mézières-lez-Cléry;"2018-08-20 15:54:00";Indéterminé;;40000;5000;;35000;;;0;35000;0;35000;Estimées;;;;;;Coordinateur;"Involontaire (travaux)";Non;Non;;;;;;;;;Non
2018;984;45;45082;Châteauneuf-sur-Loire;"2018-08-28 16:41:00";Indéterminé;;60000;10000;;50000;;;0;50000;0;50000;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;985;45;45082;Châteauneuf-sur-Loire;"2018-09-02 16:24:00";Indéterminé;;50000;50000;;0;;;0;0;0;0;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;987;45;45223;Nesploy;"2018-09-09 14:49:00";Indéterminé;;10000;0;;10000;;;10000;0;0;0;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;990;45;45040;Bonny-sur-Loire;"2018-09-12 14:30:00";Indéterminé;;20000;0;;20000;;;20000;0;0;0;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;994;45;45272;Saint-Cyr-en-Val;"2018-09-15 14:45:00";Indéterminé;;30000;30000;;0;;;0;0;0;0;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;1002;74;74258;Samoëns;"2018-10-09 15:44:00";Indéterminé;;40000;0;;40000;;;40000;0;0;0;Estimées;;;;;;Coordinateur;"Involontaire (travaux)";Non;Non;;;;;;;;;Non
2018;1003;74;74183;Mieussy;"2018-02-14 14:02:00";Indéterminé;;5000;0;;5000;;;5000;0;0;0;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;1004;74;74036;Bluffy;"2018-10-22 18:35:00";Indéterminé;;40000;40000;;0;;;0;0;0;0;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;1005;74;74038;Bogève;"2018-10-19 19:57:00";Indéterminé;;1000;0;;1000;;;1000;0;0;0;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;1006;74;74133;Gaillard;"2018-09-05 16:49:00";Indéterminé;;1000;0;;1000;;;1000;0;0;0;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;1007;74;74016;Archamps;"2018-09-20 11:56:00";Indéterminé;;5000;0;;5000;;;5000;0;0;0;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;1008;74;74012;Annemasse;"2018-07-15 19:11:00";Indéterminé;;4000;0;;4000;;;4000;0;0;0;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;1009;74;74208;Passy;"2018-07-19 16:09:00";Indéterminé;;2000;2000;;0;;;0;0;0;0;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;1010;15;15192;Saint-Jacques-des-Blats;"2018-08-28 15:30:00";Indéterminé;;10000;0;;10000;;;10000;0;0;0;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;1011;88;88410;Sainte-Barbe;"2018-02-25 12:14:00";Indéterminé;;250;250;;0;;;0;0;0;0;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;1014;88;88438;"Salle (La)";"2018-05-09 16:51:00";Indéterminé;;300;300;;0;;;0;0;0;0;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;1015;15;15240;Trémouille;"2018-08-30 11:20:00";Indéterminé;;2000;0;;2000;;;2000;0;0;0;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;1016;88;88243;Housseras;"2018-07-02 16:18:00";Indéterminé;;5000;5000;;0;;;0;0;0;0;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;1017;88;88160;Épinal;"2018-07-29 15:37:00";Indéterminé;;5000;5000;;0;;;0;0;0;0;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;1018;88;88160;Épinal;"2018-09-10 15:17:00";Indéterminé;;300;300;;0;;;0;0;0;0;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;1019;15;15088;Lacapelle-Viescamp;"2018-09-01 16:00:00";Indéterminé;;9000;0;;9000;;;9000;0;0;0;Estimées;;;;;;Coordinateur;Malveillance;Non;Non;;;;;;;;;Non
2018;1020;88;88275;Lubine;"2018-11-08 16:58:00";Indéterminé;;100;100;;0;;;0;0;0;0;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;1021;88;88107;Clérey-la-Côte;"2018-05-06 16:10:00";Indéterminé;;200;200;;0;;;0;0;0;0;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;1022;15;15224;"Ségalassière (La)";"2018-09-11 14:10:00";Indéterminé;;2000;0;;2000;;;2000;0;0;0;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;1023;15;15255;Vézac;"2018-09-16 15:30:00";Indéterminé;;3000;0;;3000;;;3000;0;0;0;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;1024;15;15250;Vebret;"2018-09-17 20:45:00";Indéterminé;;5000;0;;5000;;;5000;0;0;0;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;1025;15;15175;Saint-Cernin;"2018-09-18 17:30:00";Indéterminé;;10000;0;;10000;;;10000;0;0;0;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;1026;15;15101;Laveissière;"2018-06-25 15:30:00";Indéterminé;;7500;0;;7500;;;7500;0;0;0;Estimées;;;;;;Coordinateur;"Involontaire (particulier)";Non;Non;;;;;;;;;Non
2018;1027;15;15106;Lieutadès;"2018-10-04 17:00:00";Indéterminé;;1000;0;;1000;;;1000;0;0;0;Estimées;;;;;;Coordinateur;"Involontaire (particulier)";Non;Non;;;;;;;;;Non
2018;1028;15;15120;Mauriac;"2018-10-01 11:20:00";Indéterminé;;10000;0;;10000;;;10000;0;0;0;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;1029;15;15187;Saint-Flour;"2018-10-21 15:20:00";Indéterminé;;3000;0;;3000;;;3000;0;0;0;Estimées;;;;;;Coordinateur;"Involontaire (particulier)";Non;Non;;;;;;;;;Non
2018;1030;15;15106;Lieutadès;"2018-10-22 17:15:00";Indéterminé;;10000;0;;10000;;;10000;0;0;0;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;1031;15;15092;Lanobre;"2018-10-22 20:00:00";Indéterminé;;1500;0;;1500;;;1500;0;0;0;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;1032;15;15075;Girgols;"2018-10-23 16:20:00";Indéterminé;;50000;0;;50000;;;50000;0;0;0;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;1033;15;15008;Antignac;"2018-10-26 13:15:00";Indéterminé;;30000;0;;30000;;;30000;0;0;0;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;1034;15;15240;Trémouille;"2018-09-01 17:30:00";Indéterminé;;10000;0;;10000;;;10000;0;0;0;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;1045;32;32127;Estang;"2018-08-28 14:14:00";Indéterminé;;10000;0;;10000;;;10000;0;0;0;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;1060;12;12240;Saint-Parthem;"2018-07-30 14:46:00";Indéterminé;;70000;40000;;30000;;;0;30000;0;30000;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;1063;12;12065;Centrès;"2018-08-02 20:03:00";Indéterminé;;300;0;;300;;;100;200;0;200;Estimées;;;;;;Coordinateur;"Involontaire (particulier)";Non;Non;;;;;;;;;Non
2018;1064;12;12103;Florentin-la-Capelle;"2018-08-03 07:14:00";Indéterminé;;50;50;;0;;;0;0;0;0;Estimées;;;;;;Coordinateur;"Involontaire (travaux)";Non;Non;;;;;;;;;Non
2018;1074;12;12025;Belmont-sur-Rance;"2018-08-09 11:37:00";Indéterminé;;50000;0;;30000;;;10000;20000;20000;40000;Estimées;;;;;;Coordinateur;"Involontaire (travaux)";Non;Non;;;;;;;;;Non
2018;1078;12;12266;Ségur;"2018-08-07 15:22:00";Indéterminé;;20000;0;;10000;;;5000;5000;10000;15000;Estimées;;;;;;Coordinateur;"Involontaire (travaux)";Non;Non;;;;;;;;;Non
2018;1081;12;12088;Curières;"2018-08-12 14:20:00";Indéterminé;;2;2;;0;;;0;0;0;0;Mesurées;;;;;;Coordinateur;Naturelle;Non;Non;;;;;;;;;Non
2018;1087;12;12145;Millau;"2018-09-02 04:56:00";Indéterminé;;600;100;;500;;;0;500;0;500;Estimées;;;;;;Coordinateur;"Involontaire (particulier)";Non;Non;;;;;;;;;Non
2018;1088;12;12030;Bouillac;"2018-09-03 14:30:00";Indéterminé;;12000;0;;8000;;;8000;0;4000;4000;Estimées;;;;;;Coordinateur;Accidentelle;Non;Non;;;;;;;;;Non
2018;1092;12;12145;Millau;"2018-09-10 17:09:00";Indéterminé;;30000;8000;;0;;;0;0;22000;22000;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;1093;12;12287;Vailhourles;"2018-09-12 10:52:00";Indéterminé;;10000;5000;;0;;;0;0;5000;5000;Estimées;;;;;;Coordinateur;"Involontaire (travaux)";Non;Non;;;;;;;;;Non
2018;1095;12;12238;Saint-Léons;"2018-09-14 15:50:00";Indéterminé;;20000;5000;;15000;;;0;15000;0;15000;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;1097;12;12140;Martiel;"2018-09-15 16:18:00";Indéterminé;;10000;2000;;0;;;0;0;8000;8000;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;1101;12;12162;Moyrazès;"2018-09-20 13:53:00";Indéterminé;;500;500;;0;;;0;0;0;0;Estimées;;;;;;Coordinateur;Accidentelle;Non;Non;;;;;;;;;Non
2018;1108;12;12140;Martiel;"2018-09-28 15:26:00";Indéterminé;;30000;10000;;20000;;;0;20000;0;20000;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;1135;86;86052;Champagné-Saint-Hilaire;"2018-07-24 13:15:00";Indéterminé;;10000;0;;10000;;;10000;0;0;0;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;1137;86;86157;Mignaloux-Beauvoir;"2018-07-26 16:31:00";Indéterminé;;1000;1000;;0;;;0;0;0;0;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;1145;86;86166;Montreuil-Bonnin;"2018-08-21 12:11:00";Indéterminé;;60000;0;;60000;;;10000;50000;0;50000;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;1146;86;86159;Millac;"2018-08-23 16:54:00";Indéterminé;;70000;50000;;20000;;;0;20000;0;20000;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;1147;86;86136;Lizant;"2018-08-24 15:36:00";Indéterminé;;2000;0;;2000;;;2000;0;0;0;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;1151;86;86118;Journet;"2018-08-28 16:12:00";Indéterminé;;41000;1000;;40000;;;0;40000;0;40000;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;1153;86;86045;Celle-Lévescault;"2018-09-03 10:40:00";Indéterminé;;2000;0;;2000;;;2000;0;0;0;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;1154;86;86200;Pressac;"2018-09-03 15:12:00";Indéterminé;;10000;0;;10000;;;10000;0;0;0;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;1155;86;86120;Lathus-Saint-Rémy;"2018-09-03 17:45:00";Indéterminé;;30000;0;;30000;;;10000;20000;0;20000;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;1159;86;86246;Saint-Savin;"2018-09-09 16:05:00";Indéterminé;;55000;5000;;50000;;;0;50000;0;50000;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;1160;86;86221;Saint-Genest-d'Ambière;"2018-09-10 15:26:00";Indéterminé;;8500;500;;8000;;;0;8000;0;8000;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;1162;86;86221;Saint-Genest-d'Ambière;"2018-09-12 06:47:00";Indéterminé;;1500;0;;1500;;;1500;0;0;0;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;1164;86;86061;Charroux;"2018-09-17 16:07:00";Indéterminé;;20000;20000;;0;;;0;0;0;0;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;1166;86;86009;Archigny;"2018-09-24 14:59:00";Indéterminé;;15000;0;;15000;;;5000;10000;0;10000;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;1167;86;86163;Montamisé;"2018-09-25 13:56:00";Indéterminé;;5000;0;;5000;;;5000;0;0;0;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;1168;86;86255;Savigné;"2018-09-26 14:31:00";Indéterminé;;20000;0;;20000;;;20000;0;0;0;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;1170;86;86148;Marnay;"2018-09-26 16:39:00";Indéterminé;;20000;0;;20000;;;20000;0;0;0;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;1173;86;86249;Saires;"2018-10-01 12:35:00";Indéterminé;;10000;10000;;0;;;0;0;0;0;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;1174;86;86043;Ceaux-en-Couhé;"2018-10-04 15:44:00";Indéterminé;;1500;0;;1500;;;1500;0;0;0;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;1175;86;86055;"Chapelle-Bâton (La)";"2018-10-05 17:12:00";Indéterminé;;31000;30000;;1000;;;0;1000;0;1000;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;1177;16;16099;Chillac;"2018-06-22 20:30:00";Indéterminé;;30000;30000;;0;;;0;0;0;0;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;1178;16;16035;Beaulieu-sur-Sonnette;"2018-08-02 18:12:00";Indéterminé;;500;500;;0;;;0;0;0;0;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;1179;16;16086;Chassenon;"2018-08-16 16:03:00";Indéterminé;;30000;10000;;0;;;0;0;20000;20000;Estimées;;;;;;Coordinateur;Naturelle;Non;Non;;;;;;;;;Non
2018;1183;12;12169;Naucelle;"2018-09-30 19:04:00";Indéterminé;;150;0;;150;;;150;0;0;0;Estimées;;;;;;Coordinateur;"Involontaire (particulier)";Non;Non;;;;;;;;;Non
2018;1185;12;12189;Pradinas;"2018-10-04 11:28:00";Indéterminé;;300;0;;300;;;300;0;0;0;Estimées;;;;;;Coordinateur;"Involontaire (travaux)";Non;Non;;;;;;;;;Non
2018;1186;12;12291;Verrières;"2018-10-04 15:34:00";Indéterminé;;20000;0;;10000;;;10000;0;10000;10000;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;1188;12;12270;"Sévérac d'Aveyron";"2018-10-17 19:17:00";Indéterminé;;100;0;;100;;;100;0;0;0;Estimées;;;;;;Coordinateur;"Involontaire (travaux)";Non;Non;;;;;;;;;Non
2018;1193;12;12241;Sainte-Radegonde;"2018-10-04 16:26:00";Indéterminé;;15000;0;;10000;;;5000;5000;5000;10000;Estimées;;;;;;Coordinateur;"Involontaire (particulier)";Non;Non;;;;;;;;;Non
2018;1194;12;12159;Morlhon-le-Haut;"2018-10-05 18:26:00";Indéterminé;;400;0;;400;;;400;0;0;0;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;1198;12;12270;"Sévérac d'Aveyron";"2018-11-15 18:01:00";Indéterminé;;200;0;;200;;;200;0;0;0;Estimées;;;;;;Coordinateur;Accidentelle;Non;Non;;;;;;;;;Non
2018;1199;12;12018;Balaguier-d'Olt;"2018-11-20 19:36:00";Indéterminé;;1000;0;;1000;;;1000;0;0;0;Estimées;;;;;;Coordinateur;"Involontaire (travaux)";Non;Non;;;;;;;;;Non
2018;1200;12;12001;Agen-d'Aveyron;"2018-11-25 05:54:00";Indéterminé;;100;0;;100;;;100;0;0;0;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;1201;12;12257;Causse-et-Diège;"2018-11-28 00:41:00";Indéterminé;;200;0;;200;;;100;100;0;100;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;1202;12;12061;Castelnau-de-Mandailles;"2018-11-29 17:31:00";Indéterminé;;150;0;;150;;;150;0;0;0;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;1203;12;12119;Laguiole;"2018-08-11 22:36:00";Indéterminé;;300;300;;0;;;0;0;0;0;Estimées;;;;;;Coordinateur;"Involontaire (travaux)";Non;Non;;;;;;;;;Non
2018;1206;12;12177;"Palmas d'Aveyron";"2018-08-24 14:35:00";Indéterminé;;10000;0;;5000;;;5000;0;5000;5000;Estimées;;;;;;Coordinateur;"Involontaire (travaux)";Non;Non;;;;;;;;;Non
2018;1207;12;12025;Belmont-sur-Rance;"2018-08-29 15:30:00";Indéterminé;;800;800;;0;;;0;0;0;0;Estimées;;;;;;Coordinateur;"Involontaire (travaux)";Non;Non;;;;;;;;;Non
2018;1208;12;12069;Combret;"2018-08-30 14:14:00";Indéterminé;;12000;0;;2000;;;1000;1000;10000;11000;Estimées;;;;;;Coordinateur;"Involontaire (travaux)";Non;Non;;;;;;;;;Non
2018;1209;12;12030;Bouillac;"2018-08-30 14:40:00";Indéterminé;;35000;10000;;5000;;;0;5000;20000;25000;Estimées;;;;;;Coordinateur;"Involontaire (travaux)";Non;Non;;;;;;;;;Non
2018;1211;12;12258;"Salvetat-Peyralès (La)";"2018-08-21 15:30:00";Indéterminé;;10150;0;;150;;;150;0;10000;10000;Estimées;;;;;;Coordinateur;"Involontaire (travaux)";Non;Non;;;;;;;;;Non
2018;1214;12;12154;Montlaur;"2018-07-09 16:24:00";Indéterminé;;30000;0;;15000;;;5000;10000;15000;25000;Estimées;;;;;;Coordinateur;"Involontaire (travaux)";Non;Non;;;;;;;;;Non
2018;1215;12;12228;Saint-Izaire;"2018-07-09 16:41:00";Indéterminé;;80000;0;;20000;;;8000;12000;60000;72000;Estimées;;;;;;Coordinateur;"Involontaire (travaux)";Non;Non;;;;;;;;;Non
2018;1219;12;12073;Comps-la-Grand-Ville;"2018-07-08 20:20:00";Indéterminé;;200;0;;200;;;200;0;0;0;Estimées;;;;;;Coordinateur;"Involontaire (particulier)";Non;Non;;;;;;;;;Non
2018;1222;16;16337;Saint-Maurice-des-Lions;"2018-09-28 14:48:00";Indéterminé;;10200;200;;10000;;;0;10000;0;10000;Estimées;;;;;;Coordinateur;Naturelle;Non;Non;;;;;;;;;Non
2018;1223;16;16146;Garat;"2018-10-05 14:41:00";Indéterminé;;800;800;;0;;;0;0;0;0;Estimées;;;;;;Coordinateur;Naturelle;Non;Non;;;;;;;;;Non
2018;1224;31;31278;Latoue;"2018-10-06 00:15:00";Indéterminé;;20000;20000;;0;;;0;0;0;0;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;1246;31;31202;Fronton;"2018-08-21 15:16:00";Indéterminé;;22500;500;;7000;;;5000;2000;15000;17000;Estimées;;;;;;Coordinateur;"Involontaire (travaux)";Non;Non;;;;;;;;;Non
